timestamp,site,external_temperature_c,humidity_pct,it_load_kw,server_utilisation_pct,active_servers,compute_workload_units,it_energy_kwh,facility_energy_kwh,total_energy_kwh,cooling_energy_kwh,water_consumption_l,cooling_water_l,cooling_demand_kw,cooling_system_load_pct,cooling_efficiency,supply_temperature_c,return_temperature_c,grid_carbon_intensity_g_per_kwh,carbon_emissions_kg,renewable_energy_pct,maintenance_indicator,anomaly_ground_truth,anomaly_type,operational_alert_indicator,system_status,date,hour,day_of_week,month,weekend_indicator,season,pue,wue_l_per_kwh,cue_kg_per_kwh,energy_per_workload_kwh
2024-01-01 07:00:00,Manchester-DC2,7.856697555766042,66.77157174598257,425.42740199411304,67.39741118593135,401,766.9334516472787,387.8592933151475,478.8977854965742,478.8977854965742,37.39149302501023,116.81513657910865,98.45097451991695,161.99228428092175,35.99828539576039,4.332329927894808,17.81403126932034,26.0965378805709,223.1031804898536,106.8436190738334,42.31072817465545,0,0,Normal,0,Normal,2024-01-01,7,Monday,1,0,Winter,1.2347204095673303,0.3011791610835345,0.27547005039020606,0.6244319953288785
2024-01-01 08:00:00,London-DC1,10.183606546321169,65.93575645831794,526.026640277437,82.73952941492408,447,1050.2234099609952,468.97692507734394,575.0778836091299,575.0778836091299,52.945270653460746,139.25563018445433,123.89192617785938,214.6204724390225,47.693438319782786,4.053628771562318,18.034830525320896,26.226516403415,203.13033538773584,116.81576337159188,40.90031230229802,0,0,Normal,0,Normal,2024-01-01,8,Monday,1,0,Winter,1.2262391875981697,0.29693492949890493,0.24908637744240095,0.5475767138255736
2024-01-01 08:00:00,Manchester-DC2,9.562532527298675,65.00752821241166,619.9771245332989,94.95761750431205,489,1300.043332573441,560.7922887760368,673.9078380847592,673.9078380847592,56.04958835019759,174.51528671953596,156.53051414864623,228.32875065174778,50.739722367055066,4.073691839182667,18.416488338798207,26.952803598843737,180.77591917050947,121.82630886598321,41.49330393522054,0,0,Normal,0,Normal,2024-01-01,8,Monday,1,0,Winter,1.2017066774502265,0.311194162638053,0.21723962918940365,0.5183733658713944
2024-01-01 09:00:00,London-DC1,9.538450972510937,63.07602375355822,594.8008017164354,97.29560834017113,478,1302.655618102526,558.8957883515152,672.1467830053101,672.1467830053101,55.248556255909214,168.7650886279061,152.59095594967877,235.78875693684637,52.397501541521414,4.267781330695445,18.188342796179555,27.462503256610006,201.9590608977113,135.74613308117017,43.398251053867114,0,0,Normal,0,Normal,2024-01-01,9,Monday,1,0,Winter,1.2026334730269361,0.30196163962102,0.24288272681667303,0.5159819476957175
2024-01-01 09:00:00,Manchester-DC2,10.709425927417692,60.75627035045876,589.864654787054,89.67332948033155,475,1216.485919137613,565.8212082102368,678.5352884165815,678.5352884165815,52.000523122742536,167.59793870109254,148.89336528940038,227.80144913450664,50.62254425211259,4.380753028134004,18.238151665231996,27.050037297183035,209.69756278967938,142.28719624774928,40.72883862046548,0,0,Normal,0,Normal,2024-01-01,9,Monday,1,0,Winter,1.199204410458338,0.2962029988787903,0.2514702421597477,0.5577831010963171
2024-01-01 10:00:00,London-DC1,13.207145071345268,59.58547275635936,573.6032297267275,84.61735036120709,468,1135.6569597224825,512.705729598698,616.9174779885834,616.9174779885834,53.599736728116014,163.57670052916987,146.00347087723577,219.8736139889734,48.86080310866076,4.102139812818103,17.7038434447821,26.99925340946101,171.28621593257304,105.66946034733088,49.50266028142361,0,0,Normal,0,Normal,2024-01-01,10,Monday,1,0,Winter,1.2032584041365277,0.3190459772259687,0.20610157883361252,0.5432251990419166
2024-01-01 10:00:00,Manchester-DC2,9.781162228775795,66.5579189740671,634.1210617329401,97.80319915105139,495,1351.7553322603565,577.0269043331484,689.5057997133098,689.5057997133098,55.78798986133064,156.16206980242845,139.60998795550725,238.94403571414816,53.09867460314403,4.283073046870467,18.24378093712293,25.7927214944996,229.9042613678023,158.5203215919043,37.68984111363917,0,0,Normal,0,Normal,2024-01-01,10,Monday,1,0,Winter,1.1949283378911935,0.2706322159846255,0.2747191169103305,0.5100818049375423
2024-01-01 11:00:00,London-DC1,13.655735147867315,65.34414089824025,638.3294488788489,98.0,497,1425.1214861815572,583.5313599912882,699.7390857795407,699.7390857795407,54.444658735380656,170.36267903376276,156.69230286558948,230.39442111951982,51.198760248782186,4.231717609606374,17.989674665823024,26.71158681925734,216.81359996870935,151.71295022667576,31.53093098269901,0,0,Normal,0,Normal,2024-01-01,11,Monday,1,0,Winter,1.1991456393877227,0.2919511969953186,0.25999108296243195,0.49100311276227265
2024-01-01 11:00:00,Manchester-DC2,13.360189054545245,59.34484238432468,602.2016435453423,96.4451683316006,481,1310.808065404217,566.6162982732641,678.0120826081416,678.0120826081416,54.13108997495126,177.6773598393495,160.93943006188235,229.90736158105068,51.090524795789044,4.247233183138166,18.831722880036263,26.621867897027858,188.93894932234696,128.10289051583857,37.48564464928457,0,0,Normal,0,Normal,2024-01-01,11,Monday,1,0,Winter,1.1965982706010236,0.3135761544113939,0.2260840200082948,0.5172474144023987
2024-01-01 12:00:00,London-DC1,12.922496911285844,65.01087813590061,609.3191773678606,97.88923606118162,484,1330.277335297369,550.5599586557829,667.2473860829939,667.2473860829939,59.01053691926219,196.072908183266,171.113826673133,240.49379996017578,53.44306665781684,4.075438260953595,17.806169488493076,26.109888797632124,172.03558820257194,114.79029654141648,40.08796806333726,0,0,Normal,0,Normal,2024-01-01,12,Monday,1,0,Winter,1.2119431782000796,0.35613361469654803,0.20849735752974516,0.5015851720377075
2024-01-01 12:00:00,Manchester-DC2,13.63983690809553,64.81788018121132,621.6704111138247,98.0,490,1359.0061070414474,589.4171398360805,699.878476419965,699.878476419965,54.559472517179344,177.13288198654286,157.27876592736703,223.6066609988481,49.69036911085513,4.098402178071649,17.81442723679916,26.384707287002666,228.55843043811126,159.96312606796386,37.43754710729823,0,0,Normal,0,Normal,2024-01-01,12,Monday,1,0,Winter,1.1874077442244115,0.3005221090716912,0.2713920503099898,0.5149928854577398
2024-01-01 13:00:00,London-DC1,15.026256044791321,63.27184425192668,636.0044851027462,98.0,496,1379.74187932021,578.2190251826675,693.0565539713011,693.0565539713011,56.540557293940935,172.47720885753344,159.60963657169776,244.07904045634012,54.23978676807558,4.316884235636928,17.878727650550616,26.690682339372593,207.9301890730543,144.1073803055721,49.57086430812892,0,0,Normal,0,Normal,2024-01-01,13,Monday,1,0,Winter,1.198605586788423,0.2982904424548215,0.24922628628493598,0.5023088480236358
2024-01-01 13:00:00,Manchester-DC2,11.377026687976095,56.198329345597045,595.5887221303426,88.60524933595104,478,1241.6268461813138,568.8357611459936,678.2787442260175,678.2787442260175,52.58505352124719,172.17741079805504,152.10632351222037,216.59488398866316,48.132196441925146,4.11894387254255,18.46147576711658,26.38210989733632,148.21108268964068,100.52842704710791,38.23460198422714,0,0,Normal,0,Normal,2024-01-01,13,Monday,1,0,Winter,1.192398211497,0.30268387214471404,0.17672662992316152,0.5462822798267435
2024-01-01 14:00:00,London-DC1,14.006934395906937,60.47854522177644,623.8789533119774,98.0,491,1365.377814464659,594.7818991904581,718.9332318501769,718.9332318501769,62.04811107756638,181.42256974816394,169.7979837765671,254.94753731672364,56.65500829260525,4.108868632568259,18.105702267614504,26.757153633327547,192.7653831287614,138.585439881598,31.371257409282393,0,0,Normal,0,Normal,2024-01-01,14,Monday,1,0,Winter,1.2087342147242508,0.30502369018810654,0.23300211400216275,0.5265452713775477
2024-01-01 14:00:00,Manchester-DC2,11.846825246773363,51.7196960453729,652.4822977852943,98.0,504,1429.6490155140261,598.7642182818539,715.3058440792814,715.3058440792814,54.59221790548924,179.9669550702985,161.95276223822674,233.46080390068252,51.880178644596114,4.276448418066709,17.94767436735832,27.13035667882102,185.96263682092496,133.02016089840058,43.15404954925195,0,0,Normal,0,Normal,2024-01-01,14,Monday,1,0,Winter,1.1946369242501533,0.300563977564844,0.2221578324771981,0.500336681463104
2024-01-01 15:00:00,London-DC1,11.64914880604416,58.09945433819828,637.0571584179445,98.0,497,1376.8986497711476,585.1220514751144,700.8447898266004,700.8447898266004,59.76109588325789,196.0608034926056,175.4106500593703,249.4837988595482,55.44084419101071,4.17468580808675,17.21752179639617,26.59896648319324,229.72392394674398,161.00081519659773,41.42300379545786,0,0,Normal,0,Normal,2024-01-01,15,Monday,1,0,Winter,1.1977753838874208,0.33507676389623164,0.275157661193436,0.5090024526809485
2024-01-01 15:00:00,Manchester-DC2,11.868533637476801,58.797410370973125,595.0666193267847,89.09159856791342,478,1252.0356088807398,549.2150198481063,654.4901704428484,654.4901704428484,51.39280315215933,161.97088110575794,140.51585793103192,214.7574366033052,47.723874800734485,4.178745338476092,18.024850157658435,26.71697806563057,205.0183538385351,134.18249734769503,40.6763397306342,0,0,Normal,0,Normal,2024-01-01,15,Monday,1,0,Winter,1.1916829416352406,0.29491342234331724,0.24431687499152013,0.5227408596053681
2024-01-01 16:00:00,London-DC1,13.437121058372025,62.42963941922737,615.1788551259616,96.0497280319583,487,1325.5312804887913,569.2856364143848,685.5703904656648,685.5703904656648,58.63390106484353,171.90790074489175,155.16608745346602,244.3261674867627,54.29470388594727,4.166977858364927,18.34840124591218,26.880890829366574,263.85825988393043,180.89341025621704,35.19970942016072,0,0,Normal,0,Normal,2024-01-01,16,Monday,1,0,Winter,1.204264338695937,0.30197125967843574,0.31775509284858217,0.5172042339226124
2024-01-01 16:00:00,Manchester-DC2,12.034964455293725,58.852627788747505,627.6151646827253,98.0,492,1377.81691698054,573.6040878596048,695.5856586531188,695.5856586531188,59.035352349253344,195.53514989001852,177.18050833203483,253.03508458309472,56.23001879624327,4.286162011639031,18.34953527348552,26.310986789444033,228.63838741239292,159.03758330163626,34.84254170293708,0,0,Normal,0,Normal,2024-01-01,16,Monday,1,0,Winter,1.2126581267031873,0.34088869662637006,0.27726019857195,0.5048462172880572
2024-01-01 17:00:00,London-DC1,10.703388436228805,64.58783762091541,599.0645873130799,91.48288473888132,480,1244.2846127176808,558.2427206086621,667.688384595185,667.688384595185,55.05181935104675,173.52517930022736,154.3147899310675,221.86146861368456,49.30254858081879,4.030047893584576,18.1014984834233,25.804707443569907,264.74758320159856,176.76888615335466,31.34975312789563,0,0,Normal,0,Normal,2024-01-01,17,Monday,1,0,Winter,1.1960539026235617,0.3108418128785087,0.31665238009842805,0.5366042284625427
2024-01-01 17:00:00,Manchester-DC2,12.096346714850595,57.43969742638563,637.2144140320981,98.0,497,1404.3865345771399,577.8770406462742,694.2263224040463,694.2263224040463,57.59538518222755,170.74913893635252,154.10151435033612,245.49367922358022,54.55415093857338,4.262384537352364,18.237602595069596,26.582576714325846,247.32616019297376,171.7003306250822,39.20775168218555,0,0,Normal,0,Normal,2024-01-01,17,Monday,1,0,Winter,1.2013391665944226,0.2954765926422577,0.29712260316322575,0.49432709963505705
2024-01-01 18:00:00,London-DC1,13.205534026300823,57.802938833629625,606.5511500208434,95.02689609414823,483,1311.7498297893785,552.1420834452364,658.5828366647074,658.5828366647074,53.8013777385002,179.14834690121577,161.21330437552263,232.93533206455973,51.76340712545772,4.329542139175954,18.455595554690543,26.778806279407654,248.29517365520067,163.52293979599818,33.74206285506378,0,0,Normal,0,Normal,2024-01-01,18,Monday,1,0,Winter,1.1927778309439951,0.32446059134520655,0.29616097866631286,0.5020643583925244
2024-01-01 18:00:00,Manchester-DC2,13.4949406052123,52.52194408970797,612.6285624372919,98.0,486,1358.0387978004474,568.0214635182488,676.3191054920954,676.3191054920954,52.13125785050152,166.28659828358312,147.91945195302895,221.8893009339392,49.30873354087537,4.256358086932379,17.68811021056306,26.134766757774116,235.25581635012654,159.10800327573025,29.413596819581656,0,0,Normal,0,Normal,2024-01-01,18,Monday,1,0,Winter,1.1906576580804986,0.29274703327868323,0.2801091393452575,0.4980116227809531
2024-01-01 19:00:00,London-DC1,10.903751600709393,58.61112928533222,498.9264340016638,82.41085001077225,435,1008.3121193689784,467.0585573452532,561.99799011314,561.99799011314,39.124405426514734,126.5317984334311,109.74073745657469,170.35602387551586,37.85689419455908,4.354213745062181,17.174848331240945,26.388412127967356,281.749296620568,158.3425384165501,42.85163515867144,0,0,Normal,0,Normal,2024-01-01,19,Monday,1,0,Winter,1.2032709416727523,0.2709120654006085,0.33902074146026645,0.5573651048296924
2024-01-01 19:00:00,Manchester-DC2,8.228194953152014,61.154823754171424,422.7345343577795,69.21639388508358,400,812.0838469798236,395.07933776579307,485.3271554528403,485.3271554528403,39.09243937749739,127.69064877948125,104.51849582926066,167.63953932900142,37.253230962000316,4.288285458734996,17.853380536511583,25.3066103294346,270.32755565561183,131.19730362685746,28.440867471335576,0,0,Normal,0,Normal,2024-01-01,19,Monday,1,0,Winter,1.2284296065630924,0.32320254838327567,0.3320783728371857,0.5976318298384998
2024-01-01 20:00:00,London-DC1,9.897902496051517,66.73803460055498,424.0644673506927,71.01855969191742,401,813.791217042596,392.5310921928197,486.5627454371312,486.5627454371312,39.85130791219292,125.44071543842202,107.797376613441,166.68953680309875,37.0421192895775,4.182787103760234,18.29537981566211,26.026992140259516,282.4250097602556,137.41748812905854,36.12787299907225,0,0,Normal,0,Normal,2024-01-01,20,Monday,1,0,Winter,1.2395521147611948,0.31956886456475364,0.3500805181097759,0.5978962850021312
2024-01-01 20:00:00,Manchester-DC2,8.552962337847804,57.14235467642676,447.55409587387965,72.72624025917035,411,841.019336757933,416.711550285829,517.7431016534399,517.7431016534399,44.27083243761098,123.61632834326541,106.29897291264551,182.42784693378945,40.539521540842095,4.120723214113431,18.034025738796977,26.10564321822506,276.626836802332,143.2216364866193,39.220977314549444,0,0,Normal,0,Normal,2024-01-01,20,Monday,1,0,Winter,1.2424496064443422,0.2966472329804034,0.34369490451700063,0.6156137903431579
2024-01-01 21:00:00,London-DC1,8.278131153284196,70.52588873654909,433.2533462493117,69.92818845343025,405,852.5330288734627,403.4918963430024,493.81847703816726,493.81847703816726,43.03242464367832,131.97537381528977,112.82553805270739,176.81396099802114,39.29199133289359,4.108854252626827,17.6447907260162,26.856925044040423,273.95861475419343,135.28582590940178,32.707758493735426,0,0,Normal,0,Normal,2024-01-01,21,Monday,1,0,Winter,1.2238621928069147,0.327083083976238,0.335287590991412,0.5792367689152161
2024-01-01 21:00:00,Manchester-DC2,8.793018198848937,57.32377550375491,467.9973172874226,75.19330270942264,421,939.9000230041096,434.74147741827045,532.1026036219913,532.1026036219913,41.68698908130777,121.6303550196824,104.26558790315273,171.81308754071947,38.18068612015988,4.121503887114734,17.960069079169024,26.28231562398403,314.8106634364576,167.51157366250553,24.44411148686113,0,0,Normal,0,Normal,2024-01-01,21,Monday,1,0,Winter,1.2239517765406323,0.279776283923929,0.3853130707869874,0.5661268119999447
2024-01-01 22:00:00,London-DC1,10.79048878982431,56.699678942549156,402.3846117047767,64.68540846507776,391,727.0614959738953,365.8193287709285,461.04245658689996,461.04245658689996,39.98768242942921,135.614938330249,114.2630777566471,166.82539770591333,37.07231060131408,4.171919640512525,18.291758517836673,25.874450484513655,321.0245342293831,148.00593988578012,26.40507691680498,0,0,Normal,0,Normal,2024-01-01,22,Monday,1,0,Winter,1.2603009746256437,0.3707156174220892,0.40458753336803477,0.6341175528341463
2024-01-01 22:00:00,Manchester-DC2,6.220709875337773,59.59200697854952,439.64797554261764,74.37972793554795,408,884.3517887782015,407.4035718719195,496.67820286364525,496.67820286364525,37.683393188202395,98.3098092989063,81.51579520246742,161.93301101861758,35.9851135596928,4.297198243530634,18.568204674818695,27.11712174479522,284.0720166833432,141.09237873013433,38.23373506406507,0,0,Normal,0,Normal,2024-01-01,22,Monday,1,0,Winter,1.2191307027121308,0.24130816734668487,0.34632091732001624,0.5616296695117715
2024-01-01 23:00:00,London-DC1,7.828148051001854,61.203412987058826,402.2424254855867,68.83652384184124,391,757.0029386961025,372.741907666669,461.73015978653154,461.73015978653154,36.069783095187226,89.0001309165675,73.33059122585857,149.30284631377856,33.17841029195079,4.139277630801721,18.278253572215625,26.3259925112627,346.98717844577914,160.21444534764734,31.08596895287662,0,0,Normal,0,Normal,2024-01-01,23,Monday,1,0,Winter,1.2387395951180296,0.23877146380910147,0.42982675693907196,0.60994500309581
2024-01-01 23:00:00,Manchester-DC2,6.2468291723717035,54.102670234298586,410.6784945200198,70.52289768414262,395,781.324123247855,382.0738136123882,475.2380720603315,475.2380720603315,35.43680697568024,107.52085394296839,90.21736570045812,150.4398490023727,33.431077556082826,4.245299219695989,18.574527920151088,26.076499664745626,320.1440712059068,152.14465118144062,26.598768071793074,0,0,Normal,0,Normal,2024-01-01,23,Monday,1,0,Winter,1.2438383765877707,0.28141382662787695,0.3982074818029548,0.6082470231238136
2024-01-02 00:00:00,London-DC1,6.73447065554883,65.04053592338931,383.2960910585396,61.471062758972735,382,662.5431787106502,352.581006605209,437.88424977534726,437.88424977534726,30.38046808270318,107.36227583827217,88.01161677746018,127.5150827149016,28.33668504775591,4.197271825034883,18.629583701327988,26.546475794537297,326.0308446728968,142.7637718232142,27.898486969735284,0,0,Normal,0,Normal,2024-01-02,0,Tuesday,1,0,Winter,1.2419394169625642,0.30450385536078395,0.40491055714486984,0.6609142827905903
2024-01-02 00:00:00,Manchester-DC2,9.666109284208055,60.038709022127236,384.65291951348024,62.55971581029203,383,686.919301419625,359.70678154659424,449.02727159514586,449.02727159514586,35.973085833740875,113.699316683645,96.26411223526897,147.1999907320036,32.711109051556356,4.091947836010713,17.965100451413516,27.155499781326817,316.1149253028029,141.94422241922092,30.951711748970634,0,0,Normal,0,Normal,2024-01-02,0,Tuesday,1,0,Winter,1.248314723632703,0.31608888827389836,0.39461091561554096,0.6536827115895005
2024-01-02 01:00:00,London-DC1,6.5642996498822335,65.83798523382549,329.40373606847237,57.7608389401865,358,596.5514887818408,308.63361014019586,389.7064892848276,389.7064892848276,28.7794969148367,90.48056232668027,73.93631565460885,119.79737416484596,26.621638703299105,4.162594451158971,18.136254602534795,26.170146247583947,275.33839497190587,107.30115926982067,29.610049772945636,0,0,Normal,0,Normal,2024-01-02,1,Tuesday,1,0,Winter,1.2626832479709669,0.2931649676312951,0.34766517885423903,0.653265470983249
2024-01-02 01:00:00,Manchester-DC2,8.061134994610146,64.79841859588377,411.3990857681485,64.08046781994243,395,750.5909189097305,384.4043024012389,473.79534364556343,473.79534364556343,32.58643379468527,81.57245548624118,62.85565221695835,145.75178369108778,32.38928526468617,4.472774916378219,18.73840464156485,25.898303608734945,290.1617210598659,137.47727234234728,36.14529380828836,0,0,Normal,0,Normal,2024-01-02,1,Tuesday,1,0,Winter,1.2325443307630275,0.21220484520252936,0.35763718429678065,0.6312297840397191
2024-01-02 02:00:00,London-DC1,7.965629780020121,59.81222735777944,370.5958922097601,57.02926511358943,377,655.7134916901881,337.944527950723,427.7257063433205,427.7257063433205,34.232070765255116,113.41765774356791,96.57725951294614,140.04805798581472,31.121790663514382,4.0911360269785595,17.27577320386842,25.430442526671293,325.8719215295597,139.38379781368602,28.274531907497927,0,0,Normal,0,Normal,2024-01-02,2,Tuesday,1,0,Winter,1.2656683892383924,0.3356102802768441,0.4124457900203376,0.6523057886773094
2024-01-02 02:00:00,Manchester-DC2,6.804928254504754,57.80110088209083,390.3794900074585,66.12116041339706,386,717.4040937302751,355.8614001721098,450.0454970069122,450.0454970069122,36.75748274413981,104.07132258741161,84.73291804304552,154.75474345643505,34.3899429903189,4.21015618870439,17.7441940637813,26.165876385684726,279.37638566884846,125.7320843403317,41.8064023677794,0,0,Normal,0,Normal,2024-01-02,2,Tuesday,1,0,Winter,1.264665110599944,0.2924490336324149,0.3533175676809069,0.6273249636293787
